text,language,class,label,source_id,text_proc,n_chars,n_words,rep_unigram,rep_trigram,is_artifact,detected_lang_raw,detected_lang_conf,detected_lang,is_code_switched
The venom in u guys heart shows how shallow u re in ur stupidity. Just go hang urself,English,1,Neutral,4516,The venom in u guys heart shows how shallow u re in ur stupidity. Just go hang urself,85,18,0.0,0.0,False,eng_Latn,0.7989845871925354,English,False
"Egbami!!! ina muka samu irin wadannan maza? yaro 5 ne 'm'aikin jima'i'? yaro ya kamata a yarda ya zama free, marar laifi da kuma unhindered. kunya.",Hausa,1,Neutral,4576,"Egbami!!! ina muka samu irin wadannan maza? yaro 5 ne 'm'aikin jima'i'? yaro ya kamata a yarda ya zama free, marar laifi da kuma unhindered. kunya.",147,26,0.0,0.0,False,hau_Latn,0.9999971389770508,Hausa,False
Of what reason would a foreigners do that? LINK,English,0,Not Hate,4517,Of what reason would a foreigners do that?,42,8,0.0,0.0,False,eng_Latn,0.9994578957557678,English,False
"I repeat, this carnage could have been avoided. But someone chose to behave stupidly and utter a speechless speech",English,1,Neutral,4518,"I repeat, this carnage could have been avoided. But someone chose to behave stupidly and utter a speechless speech",114,19,0.0,0.0,False,eng_Latn,0.9996095299720764,English,False
"Mo máa pè ẹ́ ní òmùgọ̀, àmọ́ ẹ̀sìn Kristẹni mi á gbà mí láyè, torí náà, mo máa sọ pé kí ọlọ́run bù kún ọ̀rọ̀ òmùgọ̀ rẹ. 🙏",Yoruba,1,Neutral,956,"Mo máa pè ẹ́ ní òmùgọ̀, àmọ́ ẹ̀sìn Kristẹni mi á gbà mí láyè, torí náà, mo máa sọ pé kí ọlọ́run bù kún ọ̀rọ̀ òmùgọ̀ rẹ. 🙏",121,28,0.0,0.0,False,yor_Latn,1.000009536743164,Yoruba,False
mumu sọrọ... Mo fẹ ki n le fi ẹnu rẹ fun BAT lori wa na Ode Oshi,Yoruba,1,Neutral,2689,mumu sọrọ... Mo fẹ ki n le fi ẹnu rẹ fun BAT lori wa na Ode Oshi,64,17,0.0,0.0,False,yor_Latn,1.000006914138794,Yoruba,False
Kò tún ń ṣe mí bíi pé mo ti rí nǹkan kan.,Yoruba,1,Neutral,6536,Kò tún ń ṣe mí bíi pé mo ti rí nǹkan kan.,41,12,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
Hahahahahahahaha... àjèjì obìnrin tó ń gbéyàwó.,Yoruba,2,Hate,3446,Hahahahahahahaha... àjèjì obìnrin tó ń gbéyàwó.,47,6,0.0,0.0,False,yor_Latn,0.9987331032752991,Yoruba,False
Tó o bá ṣe èyí... á mú kí ayé yìí dára sí i.,Yoruba,0,Not Hate,4009,Tó o bá ṣe èyí... á mú kí ayé yìí dára sí i.,44,13,0.0,0.0,False,yor_Latn,1.0000091791152954,Yoruba,False
What are you waiting for and why am I here?,English,0,Not Hate,4519,What are you waiting for and why am I here?,43,10,0.0,0.0,False,eng_Latn,1.0000070333480835,English,False
"ẹ wá ràn án lọ́wọ́ láti bá àwọn apániláyà tí wọ́n ń pè ní olùṣọ́ àgùntàn yìí jà ní nàìjíríà, wọ́n ń pa àwọn ará nàìjíríà, wọ́n ń fa ìpalára, ìrora, ní gbogbo ibi orílẹ̀ èdè, wọn ò sì ṣe nǹkan kan nípa rẹ̀ rárá, ẹ gbà mí gbọ́ pé wọ́n burú ju bóló haram lọ,",Yoruba,2,Hate,3771,"ẹ wá ràn án lọ́wọ́ láti bá àwọn apániláyà tí wọ́n ń pè ní olùṣọ́ àgùntàn yìí jà ní nàìjíríà, wọ́n ń pa àwọn ará nàìjíríà, wọ́n ń fa ìpalára, ìrora, ní gbogbo ibi orílẹ̀ èdè, wọn ò sì ṣe nǹkan kan nípa rẹ̀ rárá, ẹ gbà mí gbọ́ pé wọ́n burú ju bóló haram lọ,",255,56,0.0,0.037037037037037035,False,yor_Latn,1.0000100135803223,Yoruba,False
"Ojú ẹ̀ ń wò ó, o ò rí obìnrin tó ń gbé nídìí àwọn ẹ̀yà ẹ̀mí èṣù.",Yoruba,1,Neutral,740,"Ojú ẹ̀ ń wò ó, o ò rí obìnrin tó ń gbé nídìí àwọn ẹ̀yà ẹ̀mí èṣù.",64,17,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
Àwọn ọmọ aládùúgbò tí kò mọ nǹkan kan,Yoruba,1,Neutral,5144,Àwọn ọmọ aládùúgbò tí kò mọ nǹkan kan,37,8,0.0,0.0,False,yor_Latn,1.0000089406967163,Yoruba,False
"Ó sọ fún mi pé, ""Baba rẹ ti di ara ẹni tí kò mọ nǹkan kan, "" mo sì sọ pé, ""Ìyá mi jẹ́ ọmọ tí kò mọ nǹkan kan, "" mo sì sọ pé, "" LMAO rọrùn.",Yoruba,2,Hate,4201,"Ó sọ fún mi pé, ""Baba rẹ ti di ara ẹni tí kò mọ nǹkan kan, "" mo sì sọ pé, ""Ìyá mi jẹ́ ọmọ tí kò mọ nǹkan kan, "" mo sì sọ pé, "" LMAO rọrùn.",138,38,0.0,0.4444444444444444,True,yor_Latn,1.0000098943710327,Yoruba,False
Àwọn kan ò ní bá ẹ tún bára yín sọ̀rọ̀ mọ́ nítorí pé ẹ kò fún wọn ní nǹkan kan.,Yoruba,1,Neutral,1538,Àwọn kan ò ní bá ẹ tún bára yín sọ̀rọ̀ mọ́ nítorí pé ẹ kò fún wọn ní nǹkan kan.,79,20,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
"That draw was manipulated, this England rivalry has been happening NA LIE I no gree, every other team is playing against an opponent from another league except ENGLAND......PUTAS",English,2,Hate,4520,"That draw was manipulated, this England rivalry has been happening NA LIE I no gree, every other team is playing against an opponent from another league except ENGLAND......PUTAS",178,28,0.0,0.0,False,eng_Latn,0.9969491958618164,English,False
Ebe dị mma,Igbo,0,Not Hate,5100,Ebe dị mma,10,3,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
All this moda**ing POPO u are cannibalis!!!! LINK,English,1,Neutral,4521,All this moda**ing POPO u are cannibalis!!!!,44,7,0.0,0.0,False,eng_Latn,0.9293005466461182,English,False
"Wọ́n dá wọn sílẹ̀ láti máa wàásù àwọn ìlànà ìsìn Ìsálómù, àwọn nǹkan tí àwọn onígbàgbọ́ gbọ́dọ̀ ronú lé"".",Yoruba,0,Not Hate,4580,"Wọ́n dá wọn sílẹ̀ láti máa wàásù àwọn ìlànà ìsìn Ìsálómù, àwọn nǹkan tí àwọn onígbàgbọ́ gbọ́dọ̀ ronú lé"".",105,19,0.0,0.0,False,yor_Latn,0.9998905658721924,Yoruba,False
"Ndị òtù ya, ndị Fulani na-azụ atụrụ, na-ebibi ndụ ndị ọrụ ugbo, ihe onwunwe ha na ngwaahịa ugbo ha.",Igbo,2,Hate,2981,"Ndị òtù ya, ndị Fulani na-azụ atụrụ, na-ebibi ndụ ndị ọrụ ugbo, ihe onwunwe ha na ngwaahịa ugbo ha.",99,19,0.0,0.0,False,ibo_Latn,1.0000085830688477,Igbo,False
Ka san..,Hausa,0,Not Hate,3082,Ka san..,8,2,0.0,0.0,False,hau_Latn,0.999958872795105,Hausa,False
"""A ti pàdánù arákùnrin rere kan fún ọmọbìnrin kan...",Yoruba,0,Not Hate,2822,A ti pàdánù arákùnrin rere kan fún ọmọbìnrin kan...,51,9,0.0,0.0,False,yor_Latn,1.0000097751617432,Yoruba,False
Ị gburu ụmụnne m na agbụrụ m ruo ọtụtụ afọ. Anyị akwụsịbeghị nke ahụ. Naanị chere ruo ọgwụgwụ ma hụ. Ndị ikom anyaukwu na-apụghị ịlanarị naanị ha. Kwụsị iji ndị mmadụ eme ihe ọ bụ ihe ọjọọ. Ndị ugwu bụ ìgwè ndị ohu na-enweghị echiche nke ihe ụwa na-aghọ😂,Igbo,2,Hate,2882,Ị gburu ụmụnne m na agbụrụ m ruo ọtụtụ afọ. Anyị akwụsịbeghị nke ahụ. Naanị chere ruo ọgwụgwụ ma hụ. Ndị ikom anyaukwu na-apụghị ịlanarị naanị ha. Kwụsị iji ndị mmadụ eme ihe ọ bụ ihe ọjọọ. Ndị ugwu bụ ìgwè ndị ohu na-enweghị echiche nke ihe ụwa na-aghọ😂,254,49,0.0,0.0,False,ibo_Latn,1.0000096559524536,Igbo,False
Mo fi fidio kan kun si akojọ orin kan LINK $ $ $ $ Gba Owo laarin wakati kan $ $ $ $ Ọrọ &amp; Ìṣòro ~ Ìyanu N ṣẹlẹ,Yoruba,0,Not Hate,1867,Mo fi fidio kan kun si akojọ orin kan $ $ $ $ Gba Owo laarin wakati kan $ $ $ $ Ọrọ &amp; Ìṣòro ~ Ìyanu N ṣẹlẹ,110,29,0.10344827586206896,0.2222222222222222,False,yor_Latn,0.9999915361404419,Yoruba,False
You're a fool for doing that to your self......odeh,English,1,Neutral,4522,You're a fool for doing that to your self......odeh,51,9,0.0,0.0,False,eng_Latn,0.731183648109436,English,False
Ọ bụrụ na ị hụ ihe m na-adịghị ahụ... m na-abịa maka gị girll...,Igbo,0,Not Hate,2735,Ọ bụrụ na ị hụ ihe m na-adịghị ahụ... m na-abịa maka gị girll...,64,14,0.0,0.0,False,ibo_Latn,1.0000098943710327,Igbo,False
"Ụmụ agbọghọ na-acha uhie uhie na-acha uhie uhie mara mma ile anya... akpụkpọ ahụ́ na-apụta dị ka ọlaedo, anyị na-agbapụ ọlaedo ebe a...",Igbo,0,Not Hate,2266,"Ụmụ agbọghọ na-acha uhie uhie na-acha uhie uhie mara mma ile anya... akpụkpọ ahụ́ na-apụta dị ka ọlaedo, anyị na-agbapụ ọlaedo ebe a...",135,23,0.043478260869565216,0.09523809523809523,False,ibo_Latn,1.000009298324585,Igbo,False
"Ndị Yoruba karịsịa bụ ndị aghụghọ, ha na-eche na nsogbu ha bụ nwoke Igbo, ha agaghị egosi nkwado maka referendum, gọọmenti etiti ego ma ọ bụ mkpochapụ nke ogige ụmụ anụmanụ",Igbo,2,Hate,1460,"Ndị Yoruba karịsịa bụ ndị aghụghọ, ha na-eche na nsogbu ha bụ nwoke Igbo, ha agaghị egosi nkwado maka referendum, gọọmenti etiti ego ma ọ bụ mkpochapụ nke ogige ụmụ anụmanụ",172,31,0.0,0.0,False,ibo_Latn,1.0000089406967163,Igbo,False
Bulshit,English,1,Neutral,4523,Bulshit,7,1,0.0,0.0,False,uzn_Latn,0.9799641370773315,Other,True
Hellenmelanin,Yoruba,0,Not Hate,4446,Hellenmelanin,13,1,0.0,0.0,False,fin_Latn,0.336872398853302,Other,True
Sodebaba Nwoke nke abụọ jidere maka ndina n'ike nke nwata India: Onye a na-enyo enyo jidere na ọwụwa anyanwụ steeti Bihar na Connecticut...,Igbo,0,Not Hate,31,Sodebaba Nwoke nke abụọ jidere maka ndina n'ike nke nwata India: Onye a na-enyo enyo jidere na ọwụwa anyanwụ steeti Bihar na Connecticut...,139,23,0.0,0.0,False,ibo_Latn,0.999997615814209,Igbo,False
Àwọn ìsọfúnni tí kò tíì fìdí múlẹ̀ sọ pé àwọn èèyàn mẹ́tàlá ti kú báyìí.,Yoruba,0,Not Hate,4832,Àwọn ìsọfúnni tí kò tíì fìdí múlẹ̀ sọ pé àwọn èèyàn mẹ́tàlá ti kú báyìí.,72,15,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
Wannan mutumin yana amfani da aboniki fuck me LINK,Hausa,1,Neutral,3716,Wannan mutumin yana amfani da aboniki fuck me,45,8,0.0,0.0,False,hau_Latn,0.999998927116394,Hausa,False
Èmi ò lè ṣe é.,Yoruba,0,Not Hate,2764,Èmi ò lè ṣe é.,14,5,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
😂 LINK,Igbo,0,Not Hate,122,😂,1,1,0.0,0.0,False,lzh_Hani,0.9985073804855347,Other,True
"A ƙarshe, wasu mutane suna da laifi, amma ba su da gaskiya.",Hausa,1,Neutral,217,"A ƙarshe, wasu mutane suna da laifi, amma ba su da gaskiya.",59,12,0.0,0.0,False,hau_Latn,1.0000100135803223,Hausa,False
"Ngozi Okonjo Iweala nọgidere na-akpọ aha obodo ya n'agbanyeghị ihe ndị ọ rụzuru ma ọ bụ ihe ndị ọ rụzuru mana ị ga-ahụ otu nwa agbọghọ na-akpụ akpụ na-eme ka ọ bụrụ ogige na-agbaji uwe na-aza mhiz nke a, ọ bụ nke a... Etibôlibó",Igbo,1,Neutral,30,"Ngozi Okonjo Iweala nọgidere na-akpọ aha obodo ya n'agbanyeghị ihe ndị ọ rụzuru ma ọ bụ ihe ndị ọ rụzuru mana ị ga-ahụ otu nwa agbọghọ na-akpụ akpụ na-eme ka ọ bụrụ ogige na-agbaji uwe na-aza mhiz nke a, ọ bụ nke a... Etibôlibó",227,44,0.0,0.09523809523809523,False,ibo_Latn,1.0000073909759521,Igbo,False
"Ị ka nọ ebe a, nnukwu nwa nwa?",Igbo,1,Neutral,1939,"Ị ka nọ ebe a, nnukwu nwa nwa?",30,8,0.0,0.0,False,ibo_Latn,1.0000044107437134,Igbo,False
Enwere m ike ịhụ na ị na-eme ihe na ihu abụọ gị site n'ebe dị anya.,Igbo,1,Neutral,3888,Enwere m ike ịhụ na ị na-eme ihe na ihu abụọ gị site n'ebe dị anya.,67,16,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
Àìmọ́,Yoruba,0,Not Hate,3543,Àìmọ́,5,1,0.0,0.0,False,yor_Latn,0.9982630610466003,Yoruba,False
Aure na 'yan luwadi yana lalata ainihin mutum.,Hausa,2,Hate,1426,Aure na 'yan luwadi yana lalata ainihin mutum.,46,8,0.0,0.0,False,hau_Latn,0.9986849427223206,Hausa,False
Fuck m ex-cuss m ga-adịghị na-atụ uche gị LINK,Igbo,1,Neutral,2787,Fuck m ex-cuss m ga-adịghị na-atụ uche gị,41,8,0.0,0.0,False,ibo_Latn,1.0000097751617432,Igbo,False
To zan ba da dalilai miliyan da ya sa Ibo ba su da yawa fiye da alatu da baboons,Hausa,2,Hate,3361,To zan ba da dalilai miliyan da ya sa Ibo ba su da yawa fiye da alatu da baboons,80,19,0.0,0.0,False,hau_Latn,0.9999579191207886,Hausa,False
Delusional!,English,0,Not Hate,4524,Delusional!,11,1,0.0,0.0,False,eng_Latn,0.7175148129463196,English,False
"A cikin shekaru da yawa yanzu, Fulani makiyaya masu kisan kai sun yanka manoma a kudu, sun lalata gonaki da amfanin gona. Shugabannin Arewa sun yi shiru. Lokacin da mutane suka fara yaki da wadannan makiyaya masu makamai, Arewa ta yanke shawarar hana samar da abinci ga kudu.",Hausa,2,Hate,3019,"A cikin shekaru da yawa yanzu, Fulani makiyaya masu kisan kai sun yanka manoma a kudu, sun lalata gonaki da amfanin gona. Shugabannin Arewa sun yi shiru. Lokacin da mutane suka fara yaki da wadannan makiyaya masu makamai, Arewa ta yanke shawarar hana samar da abinci ga kudu.",275,48,0.0,0.0,False,hau_Latn,1.0000094175338745,Hausa,False
"O ò lè yàtọ̀ àwọn Igbo kúrò lára àwọn Yorubas, ńṣe ni àwọn ọ̀tá tó ń jẹ́ glutton riff di òṣèlú tí ń gbìyànjú láti ṣe àwọn ẹ̀yà méjì tó lágbára jù lọ lábùkù láti mú inú àwọn ọmọlúwàbí tí kò kàwé dùn, ìyẹn ò sì ní rí bẹ́ẹ̀.",Yoruba,2,Hate,789,"O ò lè yàtọ̀ àwọn Igbo kúrò lára àwọn Yorubas, ńṣe ni àwọn ọ̀tá tó ń jẹ́ glutton riff di òṣèlú tí ń gbìyànjú láti ṣe àwọn ẹ̀yà méjì tó lágbára jù lọ lábùkù láti mú inú àwọn ọmọlúwàbí tí kò kàwé dùn, ìyẹn ò sì ní rí bẹ́ẹ̀.",221,49,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
"Kwụsị ịṅụgbu Messi, onye iberibe ọ bụ ugbu a na PSG.",Igbo,1,Neutral,1436,"Kwụsị ịṅụgbu Messi, onye iberibe ọ bụ ugbu a na PSG.",52,11,0.0,0.0,False,ibo_Latn,0.9999353885650635,Igbo,False
"Má ṣe ṣàníyàn, àwọn èèyàn rẹ̀ yóò máa bá yín lò pọ̀ nígbà tí àwọn olùṣọ́ àgùntàn Fulani àtàwọn apániláyà bá wá gé orí yín tó jẹ́ òkùnkùn àti òrìṣà.",Yoruba,2,Hate,564,"Má ṣe ṣàníyàn, àwọn èèyàn rẹ̀ yóò máa bá yín lò pọ̀ nígbà tí àwọn olùṣọ́ àgùntàn Fulani àtàwọn apániláyà bá wá gé orí yín tó jẹ́ òkùnkùn àti òrìṣà.",147,30,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
Kada ka biya LAWMA.,Hausa,1,Neutral,2618,Kada ka biya LAWMA.,19,4,0.0,0.0,False,hau_Latn,0.9862728118896484,Hausa,False
"okpukpe na-eme ka mmadụ ghara ịdị n'otu, okpukpe na-eme ka mmadụ ghara ịdị n'otu, na-achụkwa mmadụ n'àjà maka ihe ọma, ndị Alakụba, Ndị Kraịst, ndị Buddha, ndị omenala, wdg.",Igbo,2,Hate,821,"okpukpe na-eme ka mmadụ ghara ịdị n'otu, okpukpe na-eme ka mmadụ ghara ịdị n'otu, na-achụkwa mmadụ n'àjà maka ihe ọma, ndị Alakụba, Ndị Kraịst, ndị Buddha, ndị omenala, wdg.",173,29,0.0,0.37037037037037035,False,ibo_Latn,0.9999372959136963,Igbo,False
Fam I know but what can I do our fucking president doesn’t even know what’s going on in his own country 😔😔😔😔,English,1,Neutral,4525,Fam I know but what can I do our fucking president doesn’t even know what’s going on in his own country 😔😔😔😔,108,22,0.0,0.0,False,eng_Latn,0.99866783618927,English,False
Crazy lots! The northerners are fucking crackhead,English,2,Hate,4526,Crazy lots! The northerners are fucking crackhead,49,7,0.0,0.0,False,eng_Latn,0.9973589181900024,English,False
Àwọn olùṣọ́ àgùntàn pa ọkùnrin kan ní ìpínlẹ̀ Ughelli Delta nítorí pé ó gbìyànjú láti dáàbò bo ìyàwó òun lọ́wọ́ ìfipápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápá,Yoruba,0,Not Hate,3229,Àwọn olùṣọ́ àgùntàn pa ọkùnrin kan ní ìpínlẹ̀ Ughelli Delta nítorí pé ó gbìyànjú láti dáàbò bo ìyàwó òun lọ́wọ́ ìfipápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápápá,1247,21,0.0,0.0,False,und_Newa,0.9980899095535278,Other,True
manu 5while liverpool 1 gba o tabi fi o,Yoruba,0,Not Hate,310,manu 5while liverpool 1 gba o tabi fi o,39,9,0.0,0.0,False,yor_Latn,0.9916847348213196,Yoruba,False
"Ị ga-abụ nnọọ onye nzuzu maka ị na-agbasa ihe mkpofu a, ndị ọrụ na-ere akụkụ ndị ọzọ na North na-egbu ndị gị? ha akwụghị ụgwọ maka ụlọ ahịa ha gbaziri iji mee ka azụmahịa ha na-akwụ ụgwọ? ego ole ka ndị Fulanis na-akwụ?",Igbo,1,Neutral,275,"Ị ga-abụ nnọọ onye nzuzu maka ị na-agbasa ihe mkpofu a, ndị ọrụ na-ere akụkụ ndị ọzọ na North na-egbu ndị gị? ha akwụghị ụgwọ maka ụlọ ahịa ha gbaziri iji mee ka azụmahịa ha na-akwụ ụgwọ? ego ole ka ndị Fulanis na-akwụ?",219,43,0.0,0.0,False,ibo_Latn,1.0000094175338745,Igbo,False
"Me yasa ba za a rushe gidajen ba ta wannan hanyar, ban fahimci tunanin 'yan Najeriya ba a wasu lokuta",Hausa,0,Not Hate,3618,"Me yasa ba za a rushe gidajen ba ta wannan hanyar, ban fahimci tunanin 'yan Najeriya ba a wasu lokuta",101,20,0.0,0.0,False,hau_Latn,0.9999884366989136,Hausa,False
Àwọn èèyàn yìí fẹ́ parí gbogbo nǹkan ní gúúsù Nàìjíríà...,Yoruba,0,Not Hate,371,Àwọn èèyàn yìí fẹ́ parí gbogbo nǹkan ní gúúsù Nàìjíríà...,57,10,0.0,0.0,False,yor_Latn,0.9998378753662109,Yoruba,False
Ị na-akụ aka ogologo oge n'oge mgbakọ ahụ n'ihi na ị bụ onye iberibe na-atụghị egwu.,Igbo,1,Neutral,4572,Ị na-akụ aka ogologo oge n'oge mgbakọ ahụ n'ihi na ị bụ onye iberibe na-atụghị egwu.,84,16,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
God no go shame us 😂,English,0,Not Hate,4527,God no go shame us 😂,20,6,0.0,0.0,False,wes_Latn,0.9708634614944458,Other,True
Why are uneducated ladies so lucky to get a husband faster than the educated ones?🤔,English,1,Neutral,4528,Why are uneducated ladies so lucky to get a husband faster than the educated ones?🤔,83,15,0.0,0.0,False,eng_Latn,0.999528169631958,English,False
"""Be careful who you trust, the devil was once an angel.""",English,0,Not Hate,4529,"Be careful who you trust, the devil was once an angel.""",55,11,0.0,0.0,False,eng_Latn,0.999863862991333,English,False
Àwọn Olùṣọ́ Àṣà Nàìjíríà Dẹ́ Lójú Ẹ̀yà Afíríkà Kan Tó Ń Sọ Òtítọ́,Yoruba,0,Not Hate,3556,Àwọn Olùṣọ́ Àṣà Nàìjíríà Dẹ́ Lójú Ẹ̀yà Afíríkà Kan Tó Ń Sọ Òtítọ́,65,13,0.0,0.0,False,yor_Latn,1.0000075101852417,Yoruba,False
Wọ́n fi ṣe àpò wọn 😂 LINK,Yoruba,2,Hate,111,Wọ́n fi ṣe àpò wọn 😂,20,6,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
Miyetti Allah: Here are 9 things to know about the Group which says Yorubas are 'primitive' LINK LINK,English,0,Not Hate,4530,Miyetti Allah: Here are 9 things to know about the Group which says Yorubas are 'primitive',91,16,0.0,0.0,False,eng_Latn,0.9990639090538025,English,False
"""Àwọn ọmọbìnrin kò gbọ́dọ̀ mu ọtí tí kò bá lè ṣàkóso irú nǹkan bẹ́ẹ̀"".",Yoruba,2,Hate,46,"Àwọn ọmọbìnrin kò gbọ́dọ̀ mu ọtí tí kò bá lè ṣàkóso irú nǹkan bẹ́ẹ̀"".",69,14,0.0,0.0,False,yor_Latn,1.0000098943710327,Yoruba,False
"Ladies, beware of your female friends. Most of them are jealous of you and they will betray you in the most heartbreaking way.",English,0,Not Hate,4531,"Ladies, beware of your female friends. Most of them are jealous of you and they will betray you in the most heartbreaking way.",126,23,0.0,0.0,False,eng_Latn,0.9994878172874451,English,False
"Arewa, Ohanaeze matasa, wasu sun hadu, sun ce Buhari ya gaza LINK LINK",Hausa,0,Not Hate,2402,"Arewa, Ohanaeze matasa, wasu sun hadu, sun ce Buhari ya gaza",60,11,0.0,0.0,False,hau_Latn,0.9986883997917175,Hausa,False
Èmi ò ní nǹkan kan ṣe.,Yoruba,1,Neutral,396,Èmi ò ní nǹkan kan ṣe.,22,6,0.0,0.0,False,yor_Latn,1.0000097751617432,Yoruba,False
Ọ bụ nwoke a na-eme ihe ọjọọ.,Igbo,1,Neutral,408,Ọ bụ nwoke a na-eme ihe ọjọọ.,29,7,0.0,0.0,False,ibo_Latn,1.0000089406967163,Igbo,False
"British people are evil, they wants to enslave African forever, they are the reason why boko haram and fulani terrorist groups can't stop in Nigeria, they support the government of Nigeria to kill it citizens because of her resources",English,2,Hate,4532,"British people are evil, they wants to enslave African forever, they are the reason why boko haram and fulani terrorist groups can't stop in Nigeria, they support the government of Nigeria to kill it citizens because of her resources",233,39,0.0,0.0,False,eng_Latn,0.9897710680961609,English,False
"Ndị ọrụ nche ndị a na-enweghị obi, dị njikere...",Igbo,0,Not Hate,2558,"Ndị ọrụ nche ndị a na-enweghị obi, dị njikere...",48,9,0.0,0.0,False,ibo_Latn,1.0000098943710327,Igbo,False
Ba za mu yi tsammanin kome ba daga shanu na arewa. Za ku ci gaba da kasancewa a baya.,Hausa,2,Hate,1056,Ba za mu yi tsammanin kome ba daga shanu na arewa. Za ku ci gaba da kasancewa a baya.,85,19,0.0,0.0,False,hau_Latn,1.0000097751617432,Hausa,False
Ezi ekele maka ụbọchị ọmụmụ gị @... LINK,Igbo,0,Not Hate,471,Ezi ekele maka ụbọchị ọmụmụ gị @...,35,7,0.0,0.0,False,ibo_Latn,0.9999507665634155,Igbo,False
"White woman, you dey craze LINK",English,1,Neutral,4533,"White woman, you dey craze",26,5,0.0,0.0,False,pcm_Latn,0.6552482843399048,Other,True
Mo máa ń ronú pé kí nìdí táwọn ará gúúsù fi ń pariwo ní Nàìjíríà kan! Ẹ̀yin obìnrin dúró ní Abuja nígbà tá a bá ti pín orílẹ̀-èdè yìí níkẹyìn! Ẹ má ṣe fi Nàìjíríà kan rú wa lójú! Nàìjíríà kan náà tí ẹ̀yin méjèèjì ti lé kúrò bí ajá àti àbùbùbù!,Yoruba,1,Neutral,1327,Mo máa ń ronú pé kí nìdí táwọn ará gúúsù fi ń pariwo ní Nàìjíríà kan! Ẹ̀yin obìnrin dúró ní Abuja nígbà tá a bá ti pín orílẹ̀-èdè yìí níkẹyìn! Ẹ má ṣe fi Nàìjíríà kan rú wa lójú! Nàìjíríà kan náà tí ẹ̀yin méjèèjì ti lé kúrò bí ajá àti àbùbùbù!,243,52,0.0,0.0,False,yor_Latn,1.0000096559524536,Yoruba,False
Except you be converted and be baptised you will burn in hell. The only halal thing is not being Christian. Look at me. Don't you want to be like me? Go to a Catholic Church and be baptised.,English,0,Not Hate,4534,Except you be converted and be baptised you will burn in hell. The only halal thing is not being Christian. Look at me. Don't you want to be like me? Go to a Catholic Church and be baptised.,190,38,0.0,0.0,False,eng_Latn,0.999542236328125,English,False
