text,language,class,label,source_id,text_proc,n_chars,n_words,rep_unigram,rep_trigram,is_artifact,detected_lang_raw,detected_lang_conf,detected_lang,is_code_switched,split
"LINK BIAFRA: Biafrans shot dead and thrown inside river, islamic army of Nigeria call them Biafra baboons",English,2,Hate,5139,"BIAFRA: Biafrans shot dead and thrown inside river, islamic army of Nigeria call them Biafra baboons",100,16,0.0,0.0,False,eng_Latn,0.794308066368103,English,False,train
"“Northerners Are Not Parasites, We Discovered Oil” – NCM LINK",English,0,Not Hate,5141,"“Northerners Are Not Parasites, We Discovered Oil” – NCM",56,9,0.0,0.0,False,eng_Latn,0.918283462524414,English,False,train
: He's my bestie. Women are scum LINK,English,2,Hate,5142,He's my bestie. Women are scum,30,6,0.0,0.0,False,eng_Latn,0.9999409914016724,English,False,train
You guys are weirdos,English,1,Neutral,5144,You guys are weirdos,20,4,0.0,0.0,False,eng_Latn,0.9989062547683716,English,False,train
"My problem with this dumb comment is ""immigrant woman of colour"" as if because she is an immigrant, a woman, and of colour makes her a lesser human being. Alaye, apart from your ""almighty"" America, anywhere else you go, you are considered an immigrant mumu of colour. Onye nzuzu",English,1,Neutral,5145,"My problem with this dumb comment is ""immigrant woman of colour"" as if because she is an immigrant, a woman, and of colour makes her a lesser human being. Alaye, apart from your ""almighty"" America, anywhere else you go, you are considered an immigrant mumu of colour. Onye nzuzu",278,49,0.0,0.0,False,eng_Latn,0.992981493473053,English,False,train
": Hausas,Igbos and Yorubas irredentists should live in peace with each other.The protests should NOT be manipulated…",English,0,Not Hate,5146,"Hausas,Igbos and Yorubas irredentists should live in peace with each other.The protests should NOT be manipulated…",114,16,0.0,0.0,False,eng_Latn,0.9881346225738524,English,False,train
You dry mind that stupid bitch Mannerless girl,English,2,Hate,5147,You dry mind that stupid bitch Mannerless girl,46,8,0.0,0.0,False,eng_Latn,0.98466956615448,English,False,train
That makes him a fool then,English,1,Neutral,5148,That makes him a fool then,26,6,0.0,0.0,False,eng_Latn,0.9890176057815552,English,False,train
Le Goons no good ooo but Artetat is a BIG BIG BIG cause of the problems and failures this season.,English,0,Not Hate,5150,Le Goons no good ooo but Artetat is a BIG BIG BIG cause of the problems and failures this season.,97,20,0.1,0.0,False,eng_Latn,0.929345965385437,English,False,train
Ki fada da Hausa year uwa. Allah tsine musu. This is disgusting.,English,1,Neutral,5151,Ki fada da Hausa year uwa. Allah tsine musu. This is disgusting.,64,12,0.0,0.0,False,hau_Latn,0.9682011008262634,Hausa,True,train
A pidgin consists of a mother language and dependent in which the mother language dominates the lower language but it doesn't mean the lesser language is always. Atleast not always. Here the mother language English which dominates or mixes with our one of local languages,English,0,Not Hate,5154,A pidgin consists of a mother language and dependent in which the mother language dominates the lower language but it doesn't mean the lesser language is always. Atleast not always. Here the mother language English which dominates or mixes with our one of local languages,271,45,0.0,0.0465116279069767,False,eng_Latn,0.9974536895751952,English,False,train
lol,English,0,Not Hate,5155,lol,3,1,0.0,0.0,False,uzn_Latn,0.4720215201377868,Other,True,train
"So you had to bring this poor girl's issue up for clout. Eleriibu. Case that was settled, rapist is cooling off in prison, which foolish protest are you looking for again. You just had to showcase your stupidity this early morning. Ewu.",English,1,Neutral,5156,"So you had to bring this poor girl's issue up for clout. Eleriibu. Case that was settled, rapist is cooling off in prison, which foolish protest are you looking for again. You just had to showcase your stupidity this early morning. Ewu.",236,42,0.0,0.0,False,eng_Latn,0.9997001886367798,English,False,train
But Buhari was? Please hide your head in shame abeg. This is not the time to be proud of a decision that has set the country back to military era and we aren't sure of recovering from. LINK,English,1,Neutral,5158,But Buhari was? Please hide your head in shame abeg. This is not the time to be proud of a decision that has set the country back to military era and we aren't sure of recovering from.,184,37,0.0,0.0,False,eng_Latn,0.999657154083252,English,False,train
"Wat d bitches wnt frm ma nigga,wen we met at d ice cream park.",English,2,Hate,5160,"Wat d bitches wnt frm ma nigga,wen we met at d ice cream park.",62,14,0.0,0.0,False,ang_Latn,0.2107232809066772,Other,True,train
Oh my goodness!! God have mercy on this perverse generation,English,0,Not Hate,5161,Oh my goodness!! God have mercy on this perverse generation,59,10,0.0,0.0,False,eng_Latn,0.996218204498291,English,False,train
Yoruba,English,0,Not Hate,5162,Yoruba,6,1,0.0,0.0,False,yor_Latn,0.9925827980041504,Yoruba,True,train
"Lazy gal"": Don't xpect a woman 2 du every single work in d house!""",English,0,Not Hate,5163,"Lazy gal"": Don't xpect a woman 2 du every single work in d house!""",66,14,0.0,0.0,False,eng_Latn,0.9944005608558656,English,False,train
Agbaya. Ode. Are you happy now. Mumu,English,1,Neutral,5164,Agbaya. Ode. Are you happy now. Mumu,36,7,0.0,0.0,False,eng_Latn,0.9064024090766908,English,False,train
"What are they going there to do? To learn how to rape and how to loot, in addition - How to force Christians to convert to Islam. Wasting the oil monies from Biafraland. This news/headline is as useless and dead vulture!",English,1,Neutral,5165,"What are they going there to do? To learn how to rape and how to loot, in addition - How to force Christians to convert to Islam. Wasting the oil monies from Biafraland. This news/headline is as useless and dead vulture!",220,41,0.0,0.0,False,eng_Latn,0.9989074468612672,English,False,train
Ogun kill them der!!!!! LINK,English,1,Neutral,5167,Ogun kill them der!!!!!,23,4,0.0,0.0,False,eng_Latn,0.8925846815109253,English,False,train
Some northerns are too blind to see and act so foolishly... beauty with no brains 😩😩😩,English,2,Hate,5168,Some northerns are too blind to see and act so foolishly... beauty with no brains 😩😩😩,85,16,0.0,0.0,False,eng_Latn,0.9985941648483276,English,False,train
No one can tell whether they are rich or poor by turning to their ledger. It is the heart that makes a person... LINK,English,0,Not Hate,5169,No one can tell whether they are rich or poor by turning to their ledger. It is the heart that makes a person...,112,23,0.0,0.0,False,eng_Latn,0.9995641112327576,English,False,train
: All thoughts and prayers with Christian Eriksen 🙏 LINK,English,0,Not Hate,5170,All thoughts and prayers with Christian Eriksen 🙏,49,8,0.0,0.0,False,bzj_Latn,0.4518794119358063,Other,True,train
Too much mumu mumu can cause divorce ohhh,English,1,Neutral,5171,Too much mumu mumu can cause divorce ohhh,41,8,0.125,0.0,False,kin_Latn,0.4241623878479004,Other,True,train
"Mumu Garba 2020 Mumu Awards Winner🏺 PhD National Disgrace CEO Empty Brain Limited You're doing well Oya sue CNN, in fact the lady that did voice cover for that video must pay €1billion Dollar. CNN must apologize for meedling in Naija affairs Nothing but shame to ur people!",English,1,Neutral,5173,"Mumu Garba 2020 Mumu Awards Winner🏺 PhD National Disgrace CEO Empty Brain Limited You're doing well Oya sue CNN, in fact the lady that did voice cover for that video must pay €1billion Dollar. CNN must apologize for meedling in Naija affairs Nothing but shame to ur people!",273,48,0.0,0.0,False,eng_Latn,0.9742487668991088,English,False,train
Whether his mother sold groundnuts or not he passed your so called fucking rag. Who married scarlet women and hatch a rotten eggs in our societies.,English,1,Neutral,5175,Whether his mother sold groundnuts or not he passed your so called fucking rag. Who married scarlet women and hatch a rotten eggs in our societies.,147,26,0.0,0.0,False,eng_Latn,0.9997480511665344,English,False,train
"Because he wasn't proactive, people should do periodic reviews of their structures, if they had done that, then the bridge wouldn't have collapsed!",English,0,Not Hate,5177,"Because he wasn't proactive, people should do periodic reviews of their structures, if they had done that, then the bridge wouldn't have collapsed!",147,23,0.0,0.0,False,eng_Latn,0.9997758269309998,English,False,train
Talk to me directly 🥺🥺,English,0,Not Hate,5179,Talk to me directly 🥺🥺,22,5,0.0,0.0,False,eng_Latn,0.9998154044151306,English,False,train
"ENGLISH: Arsene Wenger YORUBA: Harsene Winger IGBO: Arsenal Wenger HAUSA: Arsin Finger""",English,0,Not Hate,5181,"ENGLISH: Arsene Wenger YORUBA: Harsene Winger IGBO: Arsenal Wenger HAUSA: Arsin Finger""",87,12,0.0,0.0,False,run_Latn,0.2936013042926788,Other,True,train
"Tbh, generalising is condescending, be sensible enough to know that people differ... Not all men are scum. Not all women are sluts. Not all Igbos love money or rituals. Not all Yorubas are sly or dirty. Not all Hausas are killers or almajiris. People differ, get to know them 1st.",English,0,Not Hate,5182,"Tbh, generalising is condescending, be sensible enough to know that people differ... Not all men are scum. Not all women are sluts. Not all Igbos love money or rituals. Not all Yorubas are sly or dirty. Not all Hausas are killers or almajiris. People differ, get to know them 1st.",280,50,0.0,0.0,False,eng_Latn,0.9887105822563172,English,False,train
You are not relevant to the people of southern kaduna.,English,1,Neutral,5183,You are not relevant to the people of southern kaduna.,54,10,0.0,0.0,False,eng_Latn,0.9873082637786864,English,False,train
"When will beg northerners to provide information for Bandits, ISWAP and Boko Haram? Hypocrite in sheep clothing.",English,2,Hate,5184,"When will beg northerners to provide information for Bandits, ISWAP and Boko Haram? Hypocrite in sheep clothing.",112,17,0.0,0.0,False,eng_Latn,0.9912257194519044,English,False,train
is the only answer and solution. Believe it or not. You can as well go and hug a TRANSFORMER!,English,0,Not Hate,5185,is the only answer and solution. Believe it or not. You can as well go and hug a TRANSFORMER!,93,19,0.0,0.0,False,eng_Latn,0.9994648098945618,English,False,train
"I would rather have dog licks mouth than having people like you around me. Very horrible, venomous and wicked fellas. is real.",English,2,Hate,5186,"I would rather have dog licks mouth than having people like you around me. Very horrible, venomous and wicked fellas. is real.",126,22,0.0,0.0,False,eng_Latn,0.9998838901519777,English,False,train
IMO lauds Nigeria’s leadership in fighting piracy LINK via Trump Supreme Court Maguire Faith Moses Biafra Ethiopia Romanian Berger Christian Idiots LINK,English,2,Hate,5187,IMO lauds Nigeria’s leadership in fighting piracy via Trump Supreme Court Maguire Faith Moses Biafra Ethiopia Romanian Berger Christian Idiots,142,20,0.0,0.0,False,eng_Latn,0.4861168265342712,English,False,train
"is clearly giving his brothers, the murderous Fulani herdsmen more time to unleash terror on Nigerians.",English,2,Hate,5189,"is clearly giving his brothers, the murderous Fulani herdsmen more time to unleash terror on Nigerians.",103,16,0.0,0.0,False,eng_Latn,0.9981994032859802,English,False,train
: Delete Netflix app on your system..unfollow them if you are a true Christian..The movie 'gay jesus' is an insult to chr…,English,0,Not Hate,5190,Delete Netflix app on your system..unfollow them if you are a true Christian..The movie 'gay jesus' is an insult to chr…,120,21,0.0,0.0,False,eng_Latn,0.9866740703582764,English,False,train
: Muslim clerics across Nigeria need to do a lot of clarification on the true teachings &amp; practice of Islam in their Friday &amp; ev…,English,0,Not Hate,5191,Muslim clerics across Nigeria need to do a lot of clarification on the true teachings &amp; practice of Islam in their Friday &amp; ev…,135,24,0.0,0.0,False,eng_Latn,0.9808409810066224,English,False,train
"Lmao,vain bitch"": someone who'll never find someone like you. Cc """,English,1,Neutral,5192,"Lmao,vain bitch"": someone who'll never find someone like you. Cc """,66,11,0.0,0.0,False,eng_Latn,0.9853098392486572,English,False,train
"No fulani is killing anybody in benue, look to the tiv if you're looking for the culprits",English,2,Hate,5193,"No fulani is killing anybody in benue, look to the tiv if you're looking for the culprits",89,17,0.0,0.0,False,eng_Latn,0.983975887298584,English,False,train
What stupid elders? Those ones that won’t let the youth become the leaders of tomorrow like they trick us into believing? Elders who want to take power to their graves? Elders that have refused to receive wisdom that comes with old age? Elders who have refused to lead by example?,English,1,Neutral,5194,What stupid elders? Those ones that won’t let the youth become the leaders of tomorrow like they trick us into believing? Elders who want to take power to their graves? Elders that have refused to receive wisdom that comes with old age? Elders who have refused to lead by example?,280,50,0.0,0.0416666666666666,False,eng_Latn,0.9992259740829468,English,False,train
": :'( "": Bance is a Hybrid between a Female Ostrich and a male Vulture.. """,English,0,Not Hate,5196,"( "": Bance is a Hybrid between a Female Ostrich and a male Vulture.. """,70,15,0.0,0.0,False,eng_Latn,0.7629727125167847,English,False,train
...1)I aint gay....2)don't like putting my own pics as avis.....u savvy...(Dumbfuck),English,1,Neutral,5197,1)I aint gay....2)don't like putting my own pics as avis.....u savvy...(Dumbfuck),81,11,0.0,0.0,False,eng_Latn,0.5505503416061401,English,False,train
"Let's assume if it's Northerners that commit such shitty fraud Newsline will be like ""80 Hausa boys nabbed for Internet fraud in the US"", or ""Northern Nigerian Internet fraudsters nabbed in the US"" but the Hypocrisy level in Nigeria is damn too high...",English,2,Hate,5198,"Let's assume if it's Northerners that commit such shitty fraud Newsline will be like ""80 Hausa boys nabbed for Internet fraud in the US"", or ""Northern Nigerian Internet fraudsters nabbed in the US"" but the Hypocrisy level in Nigeria is damn too high...",252,43,0.0,0.0,False,eng_Latn,0.9983935356140136,English,False,train
We really proud of him ... and had opportunities to meet him so many times here in Lagos Nigeria. He is an inspiration to all of us 🙏🙏,English,0,Not Hate,5200,We really proud of him ... and had opportunities to meet him so many times here in Lagos Nigeria. He is an inspiration to all of us 🙏🙏,134,28,0.0,0.0,False,eng_Latn,0.9951302409172058,English,False,train
Elrufaiiiii needs to be in this meeting People are dying in kaduna south Innocent children and women!!!!,English,0,Not Hate,5201,Elrufaiiiii needs to be in this meeting People are dying in kaduna south Innocent children and women!!!!,104,17,0.0,0.0,False,eng_Latn,0.9660585522651672,English,False,train
I hope he is as popular in the land of Fulani Slaves and Cows……God ordained ko Satan crowned ni….. even Obi knows the ticket belongs to Atiku 🤣🤣🤣🤣,English,2,Hate,5202,I hope he is as popular in the land of Fulani Slaves and Cows……God ordained ko Satan crowned ni….. even Obi knows the ticket belongs to Atiku 🤣🤣🤣🤣,146,28,0.0,0.0,False,eng_Latn,0.9806784987449646,English,False,train
"Is a supporter of this evil govt. Someone that can trade his mama for money😂😂😂😂 Herdsmen have been killing, raping and kidnapping people but they all kept quiet. Now people want to protect themselves, the idiot is talking. Omo Ale Yoruba ni o.",English,2,Hate,5203,"Is a supporter of this evil govt. Someone that can trade his mama for money😂😂😂😂 Herdsmen have been killing, raping and kidnapping people but they all kept quiet. Now people want to protect themselves, the idiot is talking. Omo Ale Yoruba ni o.",243,43,0.0,0.0,False,eng_Latn,0.990361988544464,English,False,train
Dis hoes ain loyal.,English,2,Hate,5204,Dis hoes ain loyal.,19,4,0.0,0.0,False,bzj_Latn,0.5702377557754517,Other,True,train
Those conjilized bastards😠😠,English,1,Neutral,5205,Those conjilized bastards😠😠,27,3,0.0,0.0,False,eng_Latn,0.9645372033119202,English,False,train
"2ndly, a Niger Deltan is person that owns a backery and dirty janjaweed (danfodios) from desert, took his backry from him and give him one loaf of bread and called him Niger Deltan one Nigeria and mini is happy.",English,2,Hate,5206,"2ndly, a Niger Deltan is person that owns a backery and dirty janjaweed (danfodios) from desert, took his backry from him and give him one loaf of bread and called him Niger Deltan one Nigeria and mini is happy.",211,39,0.0,0.0,False,eng_Latn,0.9933164715766908,English,False,train
I mean I'm Christian when I break a plate I don't shout Jesus I just say shit or goddammit but if I'm about to lose something life-changing like my job or my life perhaps I say Oh God or Jesus repeatedly because I believe in his ability to turn that situation around for good,English,0,Not Hate,5208,I mean I'm Christian when I break a plate I don't shout Jesus I just say shit or goddammit but if I'm about to lose something life-changing like my job or my life perhaps I say Oh God or Jesus repeatedly because I believe in his ability to turn that situation around for good,275,54,0.0,0.0,False,eng_Latn,0.6503605842590332,English,False,train
"Muslims storm nudist pool, spat at women and call them sluts LINK via",English,2,Hate,5209,"Muslims storm nudist pool, spat at women and call them sluts via",64,12,0.0,0.0,False,eng_Latn,0.9990071654319764,English,False,train
"Nigeria has destroyed it's citizens through Fulani herdsmen and Boko Haram terrorists. All they do is importing weapons of all kind to them to continue killing innocent Biafrans. They are in Nigeria army, navy, air force and police. They all are innocent Killers",English,2,Hate,5210,"Nigeria has destroyed it's citizens through Fulani herdsmen and Boko Haram terrorists. All they do is importing weapons of all kind to them to continue killing innocent Biafrans. They are in Nigeria army, navy, air force and police. They all are innocent Killers",262,43,0.0,0.0,False,eng_Latn,0.9981285333633424,English,False,train
So blood for blood and fire for fire . I don’t think Nigeria government want anything peaceful!! We all need ammunition to fight for our right!,English,1,Neutral,5211,So blood for blood and fire for fire . I don’t think Nigeria government want anything peaceful!! We all need ammunition to fight for our right!,143,26,0.0,0.0,False,eng_Latn,0.6353256702423096,English,False,train
Lol...cos it would sound hoe like...but some men b proud fucking hoe’s 🤣🤣de sound it like an alarm 🚨,English,2,Hate,5212,Lol...cos it would sound hoe like...but some men b proud fucking hoe’s 🤣🤣de sound it like an alarm 🚨,100,19,0.0,0.0,False,jam_Latn,0.9493348002433776,Other,True,train
": BREAKING NEWS---""Stay away from Southeast or risk another war""---BISHOP CHUKWUMA to FULANI herdsmen.",English,2,Hate,5213,"BREAKING NEWS---""Stay away from Southeast or risk another war""---BISHOP CHUKWUMA to FULANI herdsmen.",100,13,0.0,0.0,False,eng_Latn,0.9392765164375304,English,False,train
"Ur mom right? "": goan slip slut """,English,2,Hate,5217,"Ur mom right? "": goan slip slut """,33,8,0.0,0.0,False,swe_Latn,0.992597758769989,Other,True,train
Happy birthday kike. Live long and do exploits,English,0,Not Hate,5219,Happy birthday kike. Live long and do exploits,46,8,0.0,0.0,False,eng_Latn,0.9969754815101624,English,False,train
7 billion say snake don get dem sabo in every part of Nigeria awon oloriburuku set of people,English,1,Neutral,5223,7 billion say snake don get dem sabo in every part of Nigeria awon oloriburuku set of people,92,18,0.0,0.0,False,pcm_Latn,0.9980801939964294,Other,True,train
: I watched the video of Fulani herdsmen terrorists killing of Hausa people in the North. Hundreds of corpses littered th…,English,2,Hate,5224,I watched the video of Fulani herdsmen terrorists killing of Hausa people in the North. Hundreds of corpses littered th…,120,20,0.0,0.0,False,eng_Latn,0.9980027675628662,English,False,train
Shameless man... U better go prepare dinner before your wife comes back from work &amp; beat the woman outta u Jobless he goat LINK,English,1,Neutral,5225,Shameless man... U better go prepare dinner before your wife comes back from work &amp; beat the woman outta u Jobless he goat,126,23,0.0,0.0,False,eng_Latn,0.6825650334358215,English,False,train
"You're a very big fool, it is people like you that has kept this country where it is today, ehn you mention the Igbo's and so what?",English,1,Neutral,5228,"You're a very big fool, it is people like you that has kept this country where it is today, ehn you mention the Igbo's and so what?",131,27,0.0,0.0,False,eng_Latn,0.99689382314682,English,False,train
ifb,English,0,Not Hate,5233,ifb,3,1,0.0,0.0,False,zxx_Latn,1.0000100135803225,Other,True,train
": False narrative! Sponsored by the Fulanis, the 3rd most deadliest terror group is MIYETTI ALLAH Fulani he…",English,2,Hate,5235,"False narrative! Sponsored by the Fulanis, the 3rd most deadliest terror group is MIYETTI ALLAH Fulani he…",106,17,0.0,0.0,False,eng_Latn,0.9838317036628724,English,False,train
😂😂😂 dis 1 weak area oo LINK,English,0,Not Hate,5237,😂😂😂 dis 1 weak area oo,22,6,0.0,0.0,False,bzj_Latn,0.4802133440971374,Other,True,train
"Another stupid Muslim, I said what I said, go fvck yourself! Islam religion a religion of peace? Lol my ass! And remove that your dotted coconut head from my face, terrorists in disguise. When you kill for Allah you will inherit jahana with 9 virgins or whatever it😂 mtchewww!",English,2,Hate,5238,"Another stupid Muslim, I said what I said, go fvck yourself! Islam religion a religion of peace? Lol my ass! And remove that your dotted coconut head from my face, terrorists in disguise. When you kill for Allah you will inherit jahana with 9 virgins or whatever it😂 mtchewww!",276,49,0.0,0.0,False,eng_Latn,0.9992430210113524,English,False,train
Biafran knows ntn other than insults... they r the real animals,English,2,Hate,5239,Biafran knows ntn other than insults... they r the real animals,63,11,0.0,0.0,False,eng_Latn,0.980047345161438,English,False,train
You are a disgrace to Igbo women. May vultures eat your corpse.,English,1,Neutral,5240,You are a disgrace to Igbo women. May vultures eat your corpse.,63,12,0.0,0.0,False,eng_Latn,0.9997319579124452,English,False,train
Fuck can't yu get the world inorder? Gurls ar hard 2get? let sign a paper wen we get 2 certain age we get our dream gurl thats inorder...,English,1,Neutral,5241,Fuck can't yu get the world inorder? Gurls ar hard 2get? let sign a paper wen we get 2 certain age we get our dream gurl thats inorder...,137,28,0.0,0.0,False,jam_Latn,0.9747150540351868,Other,True,train
"Stop repeating words this garage girl, and stop teaching your girls on how to become a harlot in life. I pity the man that calls you his wife, a slut like you can end a man’s life . Aturu igaba 😛😛😛",English,2,Hate,5242,"Stop repeating words this garage girl, and stop teaching your girls on how to become a harlot in life. I pity the man that calls you his wife, a slut like you can end a man’s life . Aturu igaba 😛😛😛",197,41,0.0,0.0,False,eng_Latn,0.9774505496025084,English,False,train
"Yoruba adage says "" Eni ti ko ni iru eni, oun lo n fi eni sere "" he who doesn't have replica of a person, take such person for granted. Pls Madam, just ignore the foolish idiot.",English,1,Neutral,5243,"Yoruba adage says "" Eni ti ko ni iru eni, oun lo n fi eni sere "" he who doesn't have replica of a person, take such person for granted. Pls Madam, just ignore the foolish idiot.",177,37,0.0,0.0,False,yor_Latn,0.8449152708053589,Yoruba,True,train
"Going through this thread ,there’s no single good review about PMT. Such a shi**y way to run a business..",English,1,Neutral,5244,"Going through this thread ,there’s no single good review about PMT. Such a shi**y way to run a business..",105,19,0.0,0.0,False,eng_Latn,0.933250367641449,English,False,train
"Ipobians will never rest,they are trained from birth to be stupid!",English,2,Hate,5246,"Ipobians will never rest,they are trained from birth to be stupid!",66,11,0.0,0.0,False,eng_Latn,0.9999221563339232,English,False,train
: The only way to defeat these trojan horses from the sahel and the fulani janjaweed wahabist terrorist groups is throug…,English,2,Hate,5248,The only way to defeat these trojan horses from the sahel and the fulani janjaweed wahabist terrorist groups is throug…,119,20,0.0,0.0,False,eng_Latn,0.9865766167640686,English,False,train
All 'em hatters be talking real shit,English,1,Neutral,5249,All 'em hatters be talking real shit,36,7,0.0,0.0,False,eng_Latn,0.9691551327705384,English,False,train
Werey sore loser,English,1,Neutral,5250,Werey sore loser,16,3,0.0,0.0,False,eng_Latn,0.6320339441299438,English,False,train
What does Maina have on these fools and why is he enjoying all this? Northern privilege?,English,1,Neutral,5252,What does Maina have on these fools and why is he enjoying all this? Northern privilege?,88,16,0.0,0.0,False,eng_Latn,0.9993232488632202,English,False,train
"Only BRF na Forces Of Darkness. Shameless man, after 6months, 4years, you could not bring back our light and you have the audacity to talk about GIRLS. Shame!",English,1,Neutral,5253,"Only BRF na Forces Of Darkness. Shameless man, after 6months, 4years, you could not bring back our light and you have the audacity to talk about GIRLS. Shame!",158,28,0.0,0.0,False,eng_Latn,0.996200442314148,English,False,train
which kike hope is nt mine,English,0,Not Hate,5254,which kike hope is nt mine,26,6,0.0,0.0,False,kin_Latn,0.5044403672218323,Other,True,train
"Stop smoking, man. Stop talking like someone they removed 2 cups of rice from his brain",English,1,Neutral,5255,"Stop smoking, man. Stop talking like someone they removed 2 cups of rice from his brain",87,16,0.0,0.0,False,eng_Latn,0.9993294477462769,English,False,train
"comman see something, this one say ""I'm a proud teacher"", I think you Sugar artists need to start doing something about all these people who steal to gain engagement, its awkward. Layo, drag this stupid somebody",English,1,Neutral,5256,"comman see something, this one say ""I'm a proud teacher"", I think you Sugar artists need to start doing something about all these people who steal to gain engagement, its awkward. Layo, drag this stupid somebody",211,36,0.0,0.0,False,eng_Latn,0.9854374527931212,English,False,train
And hunger will kill you. You f00l. Your own people will be pushed out of south East too. Let see who will buy your cows and food stuff. You think you have the monopoly of killing in Nigeria? You are Mudaras who are always complaining about murder.,English,2,Hate,5259,And hunger will kill you. You f00l. Your own people will be pushed out of south East too. Let see who will buy your cows and food stuff. You think you have the monopoly of killing in Nigeria? You are Mudaras who are always complaining about murder.,248,47,0.0,0.0,False,eng_Latn,0.9999353885650636,English,False,train
"Daft Fulani-Almajiris, who has been brainwash to do evil by Daft Imams and Sultan did your God ask you to kill your fellow human being for Him for insulting Him.God will punish her killers and all of you in support of the killing",English,2,Hate,5260,"Daft Fulani-Almajiris, who has been brainwash to do evil by Daft Imams and Sultan did your God ask you to kill your fellow human being for Him for insulting Him.God will punish her killers and all of you in support of the killing",229,43,0.0,0.0,False,eng_Latn,0.995357096195221,English,False,train
Are the victims of corona virus Ghosts? We only see empty beds! Where are the infected people? 😩😩😩 You guys should stop making a fool of your selves! LINK,English,1,Neutral,5264,Are the victims of corona virus Ghosts? We only see empty beds! Where are the infected people? 😩😩😩 You guys should stop making a fool of your selves!,149,28,0.0,0.0,False,eng_Latn,0.9997333884239196,English,False,train
"Men are scum, men are scum but a few minutes later.......😂😂😂😂 LINK",English,1,Neutral,5265,"Men are scum, men are scum but a few minutes later.......😂😂😂😂",61,11,0.0,0.0,False,eng_Latn,0.9701895713806152,English,False,train
"I now understand that the stupid Yorubas&amp;igbos are not fighting the whole north but only Muslims&amp;HAUSAS, but I dare challenge you to come outside on the street of arewa to protests for him and see what will happen to you not shouting on Twitter bastard fellows",English,2,Hate,5268,"I now understand that the stupid Yorubas&amp;igbos are not fighting the whole north but only Muslims&amp;HAUSAS, but I dare challenge you to come outside on the street of arewa to protests for him and see what will happen to you not shouting on Twitter bastard fellows",268,46,0.0,0.0,False,eng_Latn,0.9892807006835938,English,False,train
"It's Agbero which is Yoruba language, Igbo Christian it Agboro",English,0,Not Hate,5269,"It's Agbero which is Yoruba language, Igbo Christian it Agboro",62,10,0.0,0.0,False,yor_Latn,0.9506977200508118,Yoruba,True,train
"Retweeted (): You respect me, I respect you, you disrespect me I disrespect... LINK",English,0,Not Hate,5270,"Retweeted (): You respect me, I respect you, you disrespect me I disrespect...",78,13,0.0,0.0,False,eng_Latn,0.6385174989700317,English,False,train
Cuz babes from Katsina are damn beautiful and freaky naughty,English,1,Neutral,5272,Cuz babes from Katsina are damn beautiful and freaky naughty,60,10,0.0,0.0,False,eng_Latn,0.9976718425750732,English,False,train
This mad man is going to kill us but God Almighty will forbid from winning the election IJN,English,1,Neutral,5273,This mad man is going to kill us but God Almighty will forbid from winning the election IJN,91,18,0.0,0.0,False,eng_Latn,0.9990530610084534,English,False,train
Damn! Bitches like witches...,English,2,Hate,5274,Damn! Bitches like witches...,29,4,0.0,0.0,False,eng_Latn,0.9982256889343262,English,False,train
"Gaskiya he’s more diplomatic in this conversation!! And also little bit primitive, he wanted to questioned ur income and how u can easily afford it. (We’ve this especially in Arewa) dat ppl lyk dat r into ‘harka’ basu tunanin kina da wata biznez!",English,0,Not Hate,5275,"Gaskiya he’s more diplomatic in this conversation!! And also little bit primitive, he wanted to questioned ur income and how u can easily afford it. (We’ve this especially in Arewa) dat ppl lyk dat r into ‘harka’ basu tunanin kina da wata biznez!",246,43,0.0,0.0,False,eng_Latn,0.9718895554542542,English,False,train
Ratchet hoes be using dis pic as bbm dp's.....like seriously bitch?? LINK,English,2,Hate,5276,Ratchet hoes be using dis pic as bbm dp's.....like seriously bitch??,68,11,0.0,0.0,False,eng_Latn,0.829277515411377,English,False,train
: .: * Insulted Jesus * Referred to Southern Nigerian women as “whores” * Admitted paying killer herdsmen If you…,English,0,Not Hate,5277,* Insulted Jesus * Referred to Southern Nigerian women as “whores” * Admitted paying killer herdsmen If you…,108,18,0.0,0.0,False,eng_Latn,0.9263944029808044,English,False,train
"Terrorism, bigotry, ethnicity, banditry are however not the sanctions of God to holders of these faith, MEN, I mean MEN are the architects of these hatred, violence and wickedness we experience today from the likes of Boko Haram and other extremists world over.",English,1,Neutral,5278,"Terrorism, bigotry, ethnicity, banditry are however not the sanctions of God to holders of these faith, MEN, I mean MEN are the architects of these hatred, violence and wickedness we experience today from the likes of Boko Haram and other extremists world over.",261,43,0.0,0.0,False,eng_Latn,0.9981985688209534,English,False,train
download the first of its kind Mixtape by DJ Happening#.... LINK LINK,English,0,Not Hate,5279,download the first of its kind Mixtape by DJ Happening#....,59,10,0.0,0.0,False,eng_Latn,0.9818906784057616,English,False,train
"Hehehehehehe our society is only interested in the result, not the process, hence everyone want to show a fake result... even when there's nothing to really show.",English,0,Not Hate,5280,"Hehehehehehe our society is only interested in the result, not the process, hence everyone want to show a fake result... even when there's nothing to really show.",162,27,0.0,0.0,False,eng_Latn,0.9989351630210876,English,False,train
